Oid,SheetName,ClassName,Name,Value,Units,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompVapourMoleFlow(6),0,kmol/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompVapourMoleFlow(7),0,kmol/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompVapourMoleFlow(8),0,kmol/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompVapourMoleFlow(9),0,kmol/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompVapourMoleFlow(10),0,kmol/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompVapourMoleFlow(11),0,kmol/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompVapourMoleFraction(1),0.000600171,mol/mol,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompVapourMoleFraction(2),0.996979,mol/mol,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompVapourMoleFraction(3),0.00238816,mol/mol,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompVapourMoleFraction(4),3.22E-05,mol/mol,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompVapourMoleFraction(5),0,mol/mol,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompVapourMoleFraction(6),0,mol/mol,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompVapourMoleFraction(7),0,mol/mol,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompVapourMoleFraction(8),0,mol/mol,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompVapourMoleFraction(9),0,mol/mol,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompVapourMoleFraction(10),0,mol/mol,
2442,Column,TraySection,Stages(20).TotalReturn(1).CompVapourMoleFraction(11),0,mol/mol,
2442,Column,TraySection,Stages(20).TotalReturn(1).DBName,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).Description,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryBulkAccentricFactor,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryBulkBubblePointTemperature,,K,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryBulkCompressibility,,unitless,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryBulkCriticalPressure,,Pa,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryBulkCriticalTemperature,,K,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryBulkCriticalVolume,,m^3/kmol,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryBulkDewPointPressure,,Pa,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryBulkDewPointTemperature,,K,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryBulkEnthalphyFlow,,W,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryBulkHeatCapacityRatio,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryBulkMassDensity,,kg/m^3,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryBulkMassDensityStandard,,kg/m^3,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryBulkMassEnthalpy,,J/kg,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryBulkMassEntropy,,J/(kg.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).DryBulkMassFlow,,kg/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryBulkMassHeatCapacity,,J/(kg.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).DryBulkMassHeatCapacityConstVol,,J/(kg.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).DryBulkMolarDensity,,kmol/m^3,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryBulkMolarEnthalpy,,kmol/m^3,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryBulkMolarEntropy,,J/(kmol.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).DryBulkMolarFlow,,kmol/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryBulkMolarHeatCapacity,,J/(kmol.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).DryBulkMolarHeatCapacityConstVol,,J/(kmol.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).DryBulkMolecularWeight,,g/mol,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryBulkPressure,,Pa,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryBulkSurfaceTension,,N/m,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryBulkTemperature,,K,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryBulkThermalConductivity,,W/(m.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).DryBulkViscosity,,(N/m^2).s,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryBulkViscosityKinematic,,m^2/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryBulkVolumetricFlow,,m^3/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryLiquid1AccentricFactor,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryLiquid1CriticalPressure,,Pa,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryLiquid1CriticalTemperature,,K,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryLiquid1CriticalVolume,,m^3/kmol,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryLiquid1MassDensity,,kg/m^3,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryLiquid1MolarEnthalpy,,J/kmol,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryLiquid1MolarEntropy,,J/(kmol.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).DryLiquid1MolarFlow,,kmol/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryLiquid1MolarFraction,,fraction,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryLiquid1MolarHeatCapacity,,J/(kmol.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).DryLiquid1MolarHeatCapacityConstVol,,J/(kmol.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).DryLiquid1MolecularWeight,,g/mol,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryLiquid1SurfaceTension,,N/m,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryLiquid1ThermalConductivity,,W/(m.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).DryLiquid1Viscosity,,(N/m^2).s,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryLiquid1ViscosityKinematic,,m^2/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryLiquid2MolarHeatCapacity,,J/(kmol.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).DryLiquid2MolarHeatCapacityConstVol,,J/(kmol.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).DryLiquidAcentricFactor,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryLiquidCriticalPressure,,Pa,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryLiquidCriticalTemperature,,K,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryLiquidCriticalVolume,,m^3/kmol,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryLiquidMassDensity,,kg/m^3,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryLiquidMolarEnthalpy,,J/kmol,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryLiquidMolarEntropy,,J/(kmol.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).DryLiquidMolarFlow,,kmol/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryLiquidMolarFraction,,fraction,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryLiquidMolarHeatCapacity,,J/(kmol.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).DryLiquidMolarHeatCapacityConstVol,,J/(kmol.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).DryLiquidMolecularWeight,,g/mol,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryLiquidSurfaceTension,,N/m,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryLiquidThermalConductivity,,W/(m.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).DryLiquidViscosity,,(N/m^2).s,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryLiquidViscosityKinematic,,m^2/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).DrySolidMolarHeatCapacity,,J/(kmol.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).DryVaporAccentricFactor,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryVaporBubblePointPressure,,Pa,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryVaporBubblePointTemperature,,K,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryVaporCompressibility,,unitless,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryVaporCriticalPressure,,Pa,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryVaporCriticalTemperature,,K,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryVaporCriticalVolume,,m^3/kmol,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryVaporDewPointPressure,,Pa,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryVaporDewPointTemperature,,K,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryVaporEnthalpyFlow,,W,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryVaporHeatCapacityRatio,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryVaporMassDensity,,kg/m^3,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryVaporMassDensityStandard,,kg/m^3,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryVaporMassEnthalpy,,J/kg,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryVaporMassEntropy,,J/(kg.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).DryVaporMassFlow,,kg/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryVaporMassHeatCapacity,,J/(kg.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).DryVaporMassHeatCapacityConstVol,,J/(kg.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).DryVaporMolarDensity,,kmol/m^3,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryVaporMolarEnthalpy,,J/kmol,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryVaporMolarEntropy,,J/(kmol.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).DryVaporMolarFlow,,kmol/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryVaporMolarFraction,,fraction,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryVaporMolarHeatCapacity,,J/(kmol.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).DryVaporMolarHeatCapacityConstVol,,J/(kmol.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).DryVaporMolecularWeight,,g/mol,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryVaporPressure,,Pa,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryVaporSurfaceTension,,N/m,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryVaporTemperature,,K,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryVaporThermalConductivity,,W/(m.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).DryVaporViscosity,,(N/m^2).s,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryVaporViscosityKinematic,,m^2/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).DryVaporVolumetricFlow,,m^3/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).FlowsheetName,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).IsImplicitInSimulation,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid1AccentricFactor,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid1BubblePointPressure,,Pa,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid1BubblePointTemperature,,K,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid1Compressibility,,unitless,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid1CriticalPressure,,Pa,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid1CriticalTemperature,,K,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid1CriticalVolume,,m^3/kmol,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid1DewPointPressure,,Pa,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid1DewPointTemperature,,K,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid1EnthalpyFlow,,W,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid1HeatCapacityRatio,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid1MassDensity,,kg/m^3,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid1MassEnthalpy,,J/kg,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid1MassEntropy,,J/(kg.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid1MassFlow,,kg/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid1MassHeatCapacity,,J/(kg.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid1MassHeatCapacityConstVol,,J/(kg.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid1MolarDensity,,kmol/m^3,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid1MolarEnthalpy,,J/kmol,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid1MolarEntropy,,J/(kmol.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid1MolarFlow,,kmol/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid1MolarFraction,,fraction,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid1MolarHeatCapacity,,J/(kmol.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid1MolarHeatCapacityConstVol,,J/(kmol.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid1MolecularWeight,,g/mol,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid1Pressure,,Pa,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid1SpecificGravityMole,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid1StandardVolumetricFlow,,m^3/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid1StdMassDensity,,kg/m^3,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid1SurfaceTension,,N/m,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid1Temperature,,K,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid1ThermalConductivity,,W/(m.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid1Viscosity,,(N/m^2).s,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid1ViscosityKinematic,,m^2/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid1VolumetricFlow,,m^3/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid2AccentricFactor,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid2BubblePointPressure,,Pa,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid2BubblePointTemperature,,K,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid2Compressibility,,unitless,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid2CriticalPressure,,Pa,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid2CriticalTemperature,,K,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid2CriticalVolume,,m^3/kmol,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid2DewPointPressure,,Pa,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid2DewPointTemperature,,K,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid2EnthalphyFlow,,W,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid2HeatCapacityRatio,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid2MassDensity,,kg/m^3,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid2MassEnthalpy,,J/kg,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid2MassEntropy,,J/(kg.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid2MassFlow,,kg/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid2MassHeatCapacity,,J/(kmol.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid2MassHeatCapacityConstVol,,J/(kmol.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid2MolarDensity,,kmol/m^3,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid2MolarEnthalpy,,J/kmol,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid2MolarEntropy,,J/(kmol.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid2MolarFlow,,kmol/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid2MolarFraction,,fraction,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid2MolarHeatCapacity,,J/(kmol.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid2MolarHeatCapacityConstVol,,J/(kmol.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid2MolecularWeight,,g/mol,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid2Pressure,,Pa,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid2SpecificGravityMole,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid2StandardVolumetricFlow,,m^3/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid2StdMassDensity,,kg/m^3,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid2SurfaceTension,,N/m,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid2Temperature,,K,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid2ThermalConductivity,,W/(m.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid2Viscosity,,(N/m^2).s,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid2ViscosityKinematic,,m^2/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).Liquid2VolumetricFlow,,m^3/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).LiquidBubblePointPressure,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).LiquidBubblePointTemperature,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).LiquidCompressibility,,unitless,
2442,Column,TraySection,Stages(20).TotalReturn(1).LiquidCriticalPressure,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).LiquidCriticalTemperature,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).LiquidCriticalVolume,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).LiquidDewPointPressure,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).LiquidDewPointTemperature,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).LiquidEnthalpyFlow,,W,
2442,Column,TraySection,Stages(20).TotalReturn(1).LiquidHeatCapacityRatio,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).LiquidMassDensity,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).LiquidMassEnthalpy,,J/kg,
2442,Column,TraySection,Stages(20).TotalReturn(1).LiquidMassEntropy,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).LiquidMassFlow,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).LiquidMassFraction,,fraction,
2442,Column,TraySection,Stages(20).TotalReturn(1).LiquidMassHeatCapacity,,J/(kg.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).LiquidMassHeatCapacityConstVol,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).LiquidMolarDensity,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).LiquidMolarEnthalpy,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).LiquidMolarEntropy,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).LiquidMolarFlow,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).LiquidMolarFraction,,fraction,
2442,Column,TraySection,Stages(20).TotalReturn(1).LiquidMolarHeatCapacity,,J/(kmol.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).LiquidMolarHeatCapacityConstVol,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).LiquidMolecularWeight,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).LiquidPressure,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).LiquidSpecificGravityMole,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).LiquidStandardLiquidVolumeFlowRate,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).LiquidStandardVolumetricFlow,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).LiquidStdMassDensity,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).LiquidSurfaceTension,,N/m,
2442,Column,TraySection,Stages(20).TotalReturn(1).LiquidTemperature,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).LiquidThermalConductivity,,W/(m.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).LiquidViscosity,,(N/m^2).s,
2442,Column,TraySection,Stages(20).TotalReturn(1).LiquidViscosityKinematic,,m^2/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).LiquidVolumetricFlow,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).Name,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).PhysicalAllocation,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).PhysicalPort,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).RefNameAspen,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).RefNameHysys,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).RefNameProvision,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).Remarks,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).SolidBubblePointPressure,,Pa,
2442,Column,TraySection,Stages(20).TotalReturn(1).SolidBubblePointTemperature,,K,
2442,Column,TraySection,Stages(20).TotalReturn(1).SolidCompressibility,,unitless,
2442,Column,TraySection,Stages(20).TotalReturn(1).SolidCriticalPressure,,Pa,
2442,Column,TraySection,Stages(20).TotalReturn(1).SolidCriticalTemperature,,K,
2442,Column,TraySection,Stages(20).TotalReturn(1).SolidCriticalVolume,,m^3/kmol,
2442,Column,TraySection,Stages(20).TotalReturn(1).SolidDewPointPressure,,Pa,
2442,Column,TraySection,Stages(20).TotalReturn(1).SolidDewPointTemperature,,K,
2442,Column,TraySection,Stages(20).TotalReturn(1).SolidEnthalpyFlow,,W,
2442,Column,TraySection,Stages(20).TotalReturn(1).SolidHeatCapacityRatio,,,
2442,Column,TraySection,Stages(20).TotalReturn(1).SolidMassDensity,,kg/m^3,
2442,Column,TraySection,Stages(20).TotalReturn(1).SolidMassEnthalpy,,J/kg,
2442,Column,TraySection,Stages(20).TotalReturn(1).SolidMassEntropy,,J/(kg.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).SolidMassFlow,,kg/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).SolidMassFraction,,fraction,
2442,Column,TraySection,Stages(20).TotalReturn(1).SolidMassHeatCapacity,,J/(kg.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).SolidMassHeatCapacityConstVol,,J/(kg.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).SolidMolarDensity,,kmol/m^3,
2442,Column,TraySection,Stages(20).TotalReturn(1).SolidMolarEnthalpy,,J/kmol,
2442,Column,TraySection,Stages(20).TotalReturn(1).SolidMolarEntropy,,J/(kmol.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).SolidMolarFlow,,kmol/s,
2442,Column,TraySection,Stages(20).TotalReturn(1).SolidMolarFraction,,fraction,
2442,Column,TraySection,Stages(20).TotalReturn(1).SolidMolarHeatCapacity,,J/(kmol.K),
2442,Column,TraySection,Stages(20).TotalReturn(1).SolidMolarHeatCapacityConstVol,,J/(kmol.K),
